"","date","time","day","station","code","min_delay","min_gap","bound","line","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"9159",2024-05-04,20:31:00,"Saturday","LAWRENCE WEST STATION","MUIRS",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9160",2024-05-04,20:41:00,"Saturday","SPADINA BD STATION","MUIS",0,0,"E","BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9161",2024-05-04,21:08:00,"Saturday","BLOOR STATION","SUDP",4,9,"S","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9162",2024-05-04,21:25:00,"Saturday","ST ANDREW STATION","SUDP",4,9,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9163",2024-05-04,21:47:00,"Saturday","KIPLING STATION","MUIRS",0,0,NA,"BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9164",2024-05-04,22:00:00,"Saturday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/ BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9165",2024-05-04,22:07:00,"Saturday","BLOOR STATION","MUIS",0,0,"S","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9166",2024-05-04,22:10:00,"Saturday","GLENCAIRN STATION","PUOPO",0,0,"S","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9167",2024-05-04,22:14:00,"Saturday","ST GEORGE YUS STATION","MUIS",0,0,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9168",2024-05-04,22:19:00,"Saturday","DUNDAS STATION","MUIRS",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9169",2024-05-04,22:35:00,"Saturday","WARDEN STATION","MUIRS",0,0,NA,"BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9170",2024-05-04,22:42:00,"Saturday","DUNDAS STATION","MUPLB",17,22,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9171",2024-05-04,22:47:00,"Saturday","OSGOODE STATION","MUIRS",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9172",2024-05-04,22:49:00,"Saturday","KING STATION","MUPAA",0,0,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9173",2024-05-04,23:02:00,"Saturday","BLOOR STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9174",2024-05-04,23:11:00,"Saturday","DUNDAS STATION","MUIS",0,0,"S","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9175",2024-05-04,23:22:00,"Saturday","BROADVIEW STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9176",2024-05-04,23:41:00,"Saturday","PIONEER VILLAGE STATIO","MUIRS",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9177",2024-05-04,23:47:00,"Saturday","CASTLE FRANK STATION","SUDP",0,0,NA,"BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9178",2024-05-04,00:17:00,"Saturday","BLOOR STATION","MUIRS",0,0,"S","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9179",2024-05-04,00:23:00,"Saturday","FINCH STATION","MUPAA",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9180",2024-05-04,00:50:00,"Saturday","ST PATRICK STATION","SUUT",29,37,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9181",2024-05-04,01:05:00,"Saturday","SPADINA BD STATION","SUEAS",12,18,"W","BD","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9182",2024-05-04,01:05:00,"Saturday","SPADINA YUS STATION","SUAP",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9183",2024-05-04,01:07:00,"Saturday","DUNDAS STATION","SUDP",3,8,"N","YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9184",2024-05-04,01:42:00,"Saturday","FINCH STATION","PUMEL",0,0,NA,"YU","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9185",2024-05-04,11:02:00,"Saturday","DON MILLS STATION","PUOPO",0,0,"W","SHP","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9186",2024-05-04,11:16:00,"Saturday","SHEPPARD-YONGE STATION","TUSC",0,0,"W","SHP","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9187",2024-05-04,19:36:00,"Saturday","DON MILLS STATION","SUO",16,23,"E","SHP","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9188",2024-05-04,19:46:00,"Saturday","BAYVIEW STATION","PUOPO",3,10,"W","SHP","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9189",2024-05-04,19:59:00,"Saturday","DON MILLS STATION","PUOPO",4,11,NA,"SHP","Weekend","none",2024,"05","04",19.4,13.6,0,NA
"9190",2024-05-05,02:34:00,"Sunday","KENNEDY BD STATION","MUIRS",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9191",2024-05-05,06:11:00,"Sunday","KIPLING STATION","SUDP",0,0,NA,"BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9192",2024-05-05,06:34:00,"Sunday","GREENWOOD CAR HOUSE","SUG",0,0,NA,"BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9193",2024-05-05,07:00:00,"Sunday","LINE 1 - YONGE-UNIVERS","MUO",0,0,NA,"YU","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9194",2024-05-05,08:12:00,"Sunday","GREENWOOD YARD","EUVE",5,7,NA,"BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9195",2024-05-05,08:15:00,"Sunday","DAVISVILLE STATION","TUNOA",6,12,"N","YU","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9196",2024-05-05,08:17:00,"Sunday","KENNEDY BD STATION","MUPAA",0,0,"W","BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9197",2024-05-05,08:18:00,"Sunday","LAWRENCE STATION","MUO",4,0,"S","YU","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9198",2024-05-05,08:40:00,"Sunday","GREENWOOD YARD","EUME",5,9,"E","BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9199",2024-05-05,08:44:00,"Sunday","CHRISTIE STATION","EULV",4,8,"W","BD","Weekend","morning",2024,"05","05",19.1,10.5,2.7,NA
"9200",2024-05-05,10:20:00,"Sunday","FINCH STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9201",2024-05-05,10:21:00,"Sunday","LANSDOWNE STATION","SUDP",0,0,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9202",2024-05-05,10:32:00,"Sunday","BLOOR STATION","MUPAA",0,0,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9203",2024-05-05,11:10:00,"Sunday","BROADVIEW STATION","EUAL",0,0,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9204",2024-05-05,11:30:00,"Sunday","WARDEN STATION","PUTOE",4,8,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9205",2024-05-05,11:40:00,"Sunday","KIPLING STATION","TUSC",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9206",2024-05-05,11:59:00,"Sunday","LANSDOWNE STATION","SUO",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9207",2024-05-05,13:34:00,"Sunday","GLENCAIRN STATION","MUATC",4,10,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9208",2024-05-05,14:05:00,"Sunday","LAWRENCE WEST STATION","EUNT",6,14,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9209",2024-05-05,14:26:00,"Sunday","BROADVIEW STATION","MUI",13,17,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9210",2024-05-05,14:43:00,"Sunday","CHRISTIE STATION","MUIRS",0,0,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9211",2024-05-05,14:48:00,"Sunday","KIPLING STATION","PUMO",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9212",2024-05-05,14:51:00,"Sunday","WILSON STATION","TUO",4,12,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9213",2024-05-05,15:12:00,"Sunday","WARDEN STATION","TUMVS",0,0,"W","BD","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9214",2024-05-05,16:24:00,"Sunday","SHEPPARD WEST STATION","MUIS",0,0,NA,"YU","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9215",2024-05-05,16:30:00,"Sunday","KING STATION","PUMST",0,0,NA,"YU","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9216",2024-05-05,16:36:00,"Sunday","CHRISTIE STATION","EUPI",0,0,"E","BD","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9217",2024-05-05,17:46:00,"Sunday","FINCH STATION","MUIS",0,0,NA,"YU","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9218",2024-05-05,18:16:00,"Sunday","DUNDAS WEST STATION","SUDP",0,0,"E","BD","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9219",2024-05-05,18:29:00,"Sunday","UNION STATION","SUDP",9,15,"N","YU","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9220",2024-05-05,18:36:00,"Sunday","WARDEN STATION","MUIS",0,0,NA,"BD","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9221",2024-05-05,18:50:00,"Sunday","DUNDAS STATION","SUUT",0,0,"N","YU","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9222",2024-05-05,18:54:00,"Sunday","ST GEORGE BD STATION","SUDP",5,10,"W","BD","Weekend","evening",2024,"05","05",19.1,10.5,2.7,NA
"9223",2024-05-05,19:13:00,"Sunday","ST GEORGE BD STATION","SUO",0,0,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9224",2024-05-05,19:13:00,"Sunday","CASTLE FRANK STATION","SUDP",15,20,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9225",2024-05-05,19:21:00,"Sunday","SUMMERHILL STATION","MUPAA",3,9,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9226",2024-05-05,19:30:00,"Sunday","KIPLING STATION","MUI",5,10,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9227",2024-05-05,19:33:00,"Sunday","ROYAL YORK STATION","MUIRS",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9228",2024-05-05,19:35:00,"Sunday","DUNDAS STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9229",2024-05-05,20:03:00,"Sunday","ST GEORGE BD STATION","TUO",5,10,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9230",2024-05-05,21:50:00,"Sunday","WELLESLEY STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9231",2024-05-05,22:00:00,"Sunday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9232",2024-05-05,22:13:00,"Sunday","NORTH YORK CTR STATION","SUAP",0,0,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9233",2024-05-05,22:32:00,"Sunday","GREENWOOD YARD","SUG",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9234",2024-05-05,22:42:00,"Sunday","ST GEORGE BD STATION","MUPAA",0,0,"W","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9235",2024-05-05,23:34:00,"Sunday","WARDEN STATION","SUAP",4,10,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9236",2024-05-05,00:00:00,"Sunday","VICTORIA PARK STATION","MUIR",13,19,"E","BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9237",2024-05-05,00:01:00,"Sunday","UNION STATION","SUO",9,15,"N","YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9238",2024-05-05,00:12:00,"Sunday","COXWELL STATION","MUIRS",0,0,NA,"BD","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9239",2024-05-05,01:38:00,"Sunday","SPADINA YUS STATION","SUDP",0,0,NA,"YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9240",2024-05-05,01:41:00,"Sunday","EGLINTON STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"05","05",19.1,10.5,2.7,NA
"9241",2024-05-06,02:09:00,"Monday","YORK UNIVERSITY STATIO","SUO",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9242",2024-05-06,02:32:00,"Monday","WILSON STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9243",2024-05-06,05:52:00,"Monday","WILSON STATION","PUTWZ",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9244",2024-05-06,06:02:00,"Monday","ST GEORGE YUS STATION","PUTWZ",7,0,"S","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9245",2024-05-06,06:02:00,"Monday","UNION STATION","PUTWZ",3,0,"N","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9246",2024-05-06,06:39:00,"Monday","DOWNSVIEW PARK STATION","MUIR",0,0,"N","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9247",2024-05-06,06:44:00,"Monday","BLOOR STATION","SUDP",0,0,"S","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9248",2024-05-06,07:07:00,"Monday","ST GEORGE BD STATION","SUUT",9,12,"W","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9249",2024-05-06,07:57:00,"Monday","BAY STATION","PUSO",3,5,"E","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9250",2024-05-06,08:03:00,"Monday","WOODBINE STATION","EUSC",0,0,"W","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9251",2024-05-06,08:05:00,"Monday","WELLESLEY STATION","EUDO",5,8,"S","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9252",2024-05-06,08:07:00,"Monday","VICTORIA PARK STATION","TUMVS",5,7,"W","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9253",2024-05-06,08:07:00,"Monday","KIPLING STATION","MUSAN",3,6,"E","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9254",2024-05-06,08:18:00,"Monday","WARDEN STATION","MUO",6,8,"E","BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9255",2024-05-06,08:22:00,"Monday","VICTORIA PARK STATION","MUIRS",0,0,NA,"BD","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9256",2024-05-06,08:28:00,"Monday","ST PATRICK STATION","PUOPO",3,6,"N","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9257",2024-05-06,08:30:00,"Monday","SHEPPARD STATION","PUMST",0,0,NA,"YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9258",2024-05-06,08:40:00,"Monday","EGLINTON STATION","MUD",0,0,"S","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9259",2024-05-06,08:50:00,"Monday","ROSEDALE STATION","SUO",0,0,"N","YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9260",2024-05-06,08:54:00,"Monday","SPADINA YUS STATION","SUO",0,0,NA,"YU","Weekday","morning",2024,"05","06",20.4,9.4,0,NA
"9261",2024-05-06,09:03:00,"Monday","OSGOODE STATION","PUOPO",0,0,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9262",2024-05-06,09:41:00,"Monday","WARDEN STATION","MUIE",0,0,"E","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9263",2024-05-06,10:06:00,"Monday","SHEPPARD STATION","MUI",4,7,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9264",2024-05-06,10:43:00,"Monday","DUPONT STATION","MUPAA",3,6,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9265",2024-05-06,10:52:00,"Monday","VAUGHAN MC STATION","PUOPO",3,6,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9266",2024-05-06,10:59:00,"Monday","LAWRENCE STATION","SUROB",21,26,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9267",2024-05-06,11:00:00,"Monday","OSSINGTON STATION","TUSC",0,0,"E","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9268",2024-05-06,11:21:00,"Monday","EGLINTON WEST STATION","PUMEL",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9269",2024-05-06,11:55:00,"Monday","QUEEN STATION","MUIS",0,0,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9270",2024-05-06,12:00:00,"Monday","MAIN STREET STATION","EUBO",4,8,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9271",2024-05-06,12:51:00,"Monday","KEELE STATION","MUSC",0,0,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9272",2024-05-06,13:16:00,"Monday","COXWELL STATION","SUDP",0,0,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9273",2024-05-06,13:19:00,"Monday","FINCH STATION","PUOPO",3,9,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9274",2024-05-06,13:32:00,"Monday","NORTH YORK CTR STATION","PUOPO",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9275",2024-05-06,13:44:00,"Monday","BLOOR STATION","SUDP",0,0,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9276",2024-05-06,13:49:00,"Monday","ST CLAIR WEST STATION","SUDP",3,8,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9277",2024-05-06,14:09:00,"Monday","CASTLE FRANK STATION","MUPAA",0,0,"E","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9278",2024-05-06,14:10:00,"Monday","LAWRENCE STATION","MUIR",10,15,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9279",2024-05-06,14:32:00,"Monday","EGLINTON STATION","MUATC",0,0,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9280",2024-05-06,14:42:00,"Monday","YONGE BD STATION","MUPAA",0,0,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9281",2024-05-06,14:46:00,"Monday","KENNEDY BD STATION","PUMST",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9282",2024-05-06,14:46:00,"Monday","FINCH STATION","PUOPO",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9283",2024-05-06,14:55:00,"Monday","NORTH YORK CTR STATION","PUOPO",5,10,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9284",2024-05-06,14:56:00,"Monday","LAWRENCE STATION","PUOPO",19,24,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9285",2024-05-06,15:03:00,"Monday","SPADINA BD STATION","MUIR",6,10,"E","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9286",2024-05-06,15:08:00,"Monday","KENNEDY BD STATION","MUIS",0,0,"E","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9287",2024-05-06,15:09:00,"Monday","BLOOR STATION","SUDP",5,10,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9288",2024-05-06,15:15:00,"Monday","HIGH PARK STATION","SUAP",0,0,NA,"BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9289",2024-05-06,15:16:00,"Monday","EGLINTON STATION","PUOPO",7,12,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9290",2024-05-06,15:34:00,"Monday","SPADINA YUS STATION","MUI",8,13,"N","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9291",2024-05-06,15:40:00,"Monday","FINCH STATION","PUOPO",5,10,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9292",2024-05-06,15:50:00,"Monday","NORTH YORK CTR STATION","PUOPO",5,10,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9293",2024-05-06,16:02:00,"Monday","VAUGHAN MC STATION","PUOPO",0,0,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9294",2024-05-06,16:06:00,"Monday","SHEPPARD STATION","PUOPO",3,8,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9295",2024-05-06,16:27:00,"Monday","WARDEN STATION","PUMEL",0,0,NA,"BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9296",2024-05-06,16:32:00,"Monday","COLLEGE STATION","SUDP",0,0,NA,"YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9297",2024-05-06,16:34:00,"Monday","GREENWOOD STATION CARH","SUG",0,0,NA,"BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9298",2024-05-06,16:45:00,"Monday","BAY STATION","PUSI",7,10,"E","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9299",2024-05-06,16:54:00,"Monday","YORKDALE STATION","MUATC",6,9,"N","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9300",2024-05-06,17:05:00,"Monday","KING STATION","SUAP",0,0,NA,"YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9301",2024-05-06,17:08:00,"Monday","MUSEUM STATION","MUPAA",0,0,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9302",2024-05-06,17:28:00,"Monday","CHRISTIE STATION","MUDD",9,12,"W","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9303",2024-05-06,17:39:00,"Monday","FINCH STATION","PUOPO",0,0,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9304",2024-05-06,17:43:00,"Monday","NORTH YORK CTR STATION","PUOPO",4,7,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9305",2024-05-06,17:56:00,"Monday","FINCH STATION","SUAP",0,0,NA,"YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9306",2024-05-06,18:05:00,"Monday","BLOOR STATION","PUSCR",4,7,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9307",2024-05-06,18:09:00,"Monday","WILSON YARD","PUMO",0,0,NA,"YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9308",2024-05-06,18:11:00,"Monday","KENNEDY BD STATION","PUSTC",0,0,"W","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9309",2024-05-06,18:43:00,"Monday","VICTORIA PARK STATION","MUIS",0,0,"E","BD","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9310",2024-05-06,18:55:00,"Monday","DOWNSVIEW PARK STATION","PUSCR",12,15,"S","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9311",2024-05-06,18:59:00,"Monday","WILSON STATION","PUOPO",0,0,"N","YU","Weekday","evening",2024,"05","06",20.4,9.4,0,NA
"9312",2024-05-06,19:04:00,"Monday","YORKDALE STATION","MUATC",10,13,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9313",2024-05-06,19:10:00,"Monday","WILSON STATION","PUOPO",5,8,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9314",2024-05-06,20:10:00,"Monday","ST PATRICK STATION","PUOPO",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9315",2024-05-06,20:10:00,"Monday","VAUGHAN MC STATION","TUCC",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9316",2024-05-06,20:22:00,"Monday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9317",2024-05-06,20:25:00,"Monday","WARDEN STATION","SUUT",15,20,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9318",2024-05-06,20:43:00,"Monday","BLOOR STATION","PUOPO",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9319",2024-05-06,20:58:00,"Monday","DAVISVILLE STATION","SUDP",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9320",2024-05-06,21:09:00,"Monday","DUNDAS WEST STATION","SUDP",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9321",2024-05-06,21:44:00,"Monday","COLLEGE STATION","MUIRS",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9322",2024-05-06,21:57:00,"Monday","RUNNYMEDE STATION","MUIS",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9323",2024-05-06,22:00:00,"Monday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9324",2024-05-06,22:10:00,"Monday","FINCH STATION","MUIR",5,10,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9325",2024-05-06,22:18:00,"Monday","DUNDAS WEST STATION","MUO",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9326",2024-05-06,22:47:00,"Monday","QUEEN STATION","SUDP",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9327",2024-05-06,22:54:00,"Monday","KENNEDY BD STATION","MUIS",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9328",2024-05-06,23:00:00,"Monday","ST CLAIR STATION TO SH","MUO",0,0,NA,"YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9329",2024-05-06,23:03:00,"Monday","DUNDAS WEST STATION","SUO",0,0,NA,"BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9330",2024-05-06,23:04:00,"Monday","WARDEN STATION","PUSTC",0,0,"E","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9331",2024-05-06,23:14:00,"Monday","PIONEER VILLAGE STATIO","PUOPO",5,10,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9332",2024-05-06,23:44:00,"Monday","QUEEN'S PARK STATION","SUAE",0,0,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9333",2024-05-06,00:31:00,"Monday","WOODBINE STATION","SUUT",0,0,"W","BD","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9334",2024-05-06,00:50:00,"Monday","SHEPPARD STATION","PUTWZ",14,20,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9335",2024-05-06,01:06:00,"Monday","ST PATRICK STATION","PUOPO",8,14,"N","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
"9336",2024-05-06,01:07:00,"Monday","WILSON STATION","SUAP",9,13,"S","YU","Weekday","none",2024,"05","06",20.4,9.4,0,NA
