date,line,time,day,location,incident,min_delay,min_gap,bound,day_type,rush_type,season,is_holiday,Year,Month,Day,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm)
2024-07-24,509,06:55:00,Wednesday,QUEEN'S QUAY AND REES,Operations,20,30,E,Weekday,morning,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,08:53:00,Wednesday,BROADVIEW STATION,Emergency Services,10,20,NA,Weekday,morning,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,08:54:00,Wednesday,DUNDAS WEST STATION,Collision - TTC Involved,83,93,W,Weekday,morning,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,09:16:00,Wednesday,RONCESVALLES AND HOWAR,General Delay,0,0,E,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,09:26:00,Wednesday,DUNDAS AND LANSDOWNE,Collision - TTC Involved,10,20,E,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,506,09:39:00,Wednesday,DUNDAS AND SOURAUREN,Held By,10,20,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,09:42:00,Wednesday,DUNDAS AND SORAUREN,Held By,28,38,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,503,10:23:00,Wednesday,QUEEN AND GREENWOOD,Cleaning - Unsanitary,10,20,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,11:30:00,Wednesday,BROADVIEW AND DANFORTH,Operations,10,20,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,,12:25:00,Wednesday,RUSSELL DIVISION,Operations,0,0,NA,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,501,13:51:00,Wednesday,BATHURST AND WOLSLEY,Mechanical,0,0,N,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,14:35:00,Wednesday,QUEEN AND SHAW,Emergency Services,0,0,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,511,15:01:00,Wednesday,BATHURST AND FLEET,Held By,113,123,NA,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,15:15:00,Wednesday,QUEEN AND RONCESVALLES,Mechanical,10,20,E,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,509,15:52:00,Wednesday,QUEENS QUAY AND FERRY,General Delay,0,0,W,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,509,15:52:00,Wednesday,FERRY DOCKS STATION,General Delay,0,0,W,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,16:23:00,Wednesday,DUNDAS AND PARLIAMENT,Security,10,20,W,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,16:27:00,Wednesday,DUNDAS AND BATHURST,General Delay,0,0,W,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,16:30:00,Wednesday,KING AND SACKVILLE,Diversion,34,44,E,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,503,16:49:00,Wednesday,KING AND SACKVILLE,Emergency Services,34,44,E,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,18:00:00,Wednesday,DUNDAS AND BATHURST,Diversion,78,88,E,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,501,18:00:00,Wednesday,DUNDAS AND CHURCH,Diversion,58,68,NA,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,506,18:04:00,Wednesday,COLLEGE AND GLADSTONE,Collision - TTC Involved,45,55,W,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,506,18:20:00,Wednesday,COLLEGE AND BATHURST,Security,14,24,E,Weekday,evening,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,511,19:18:00,Wednesday,BATHURST AND NIAGARA,Emergency Services,28,38,S,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,505,19:28:00,Wednesday,BROADVIEW STATION,Security,10,20,NA,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,22:52:00,Wednesday,KING AND JOHN,Emergency Services,4,14,E,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,501,22:59:00,Wednesday,LONG BRANCH LOOP,Diversion,19,29,NA,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,504,23:06:00,Wednesday,QUEEN AND RONCESVALLES,Emergency Services,27,37,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,501,23:22:00,Wednesday,QUEEN AND RONCESVALLES,Diversion,22,32,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,507,23:24:00,Wednesday,QUEEN AND RONCESVALLES,Held By,10,20,W,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-24,509,00:35:00,Wednesday,EXHIBITION LOOP,Cleaning - Unsanitary,8,16,E,Weekday,none,Summer,0,2024,07,24,26,18.1,25.3,0
2024-07-25,512,04:47:00,Thursday,BATHURST AND ULSTER,Held By,10,20,N,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,512,05:16:00,Thursday,BATHURST STATION,Operations,8,18,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,306,05:39:00,Thursday,KINGSTON LOOP,Security,0,0,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,05:39:00,Thursday,SUNNYSIDE LOOP,Emergency Services,20,53,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,05:48:00,Thursday,DUNDAS WEST STATION,Operations,9,17,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,06:37:00,Thursday,QUEEN AND SPADINA,Mechanical,5,10,E,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,06:38:00,Thursday,QUEEN AND SILVERBIRCH,Security,23,33,W,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,509,06:39:00,Thursday,QUEENS QUAY STATION,Operations,14,24,W,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,06:44:00,Thursday,GERRARD AND ST MATTHEW,Utilized Off Route,5,10,E,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,512,07:41:00,Thursday,ST CLAIR AND CALEDONIA,General Delay,10,19,E,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,08:29:00,Thursday,MCCAUL LOOP,Cleaning - Unsanitary,10,20,E,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,08:54:00,Thursday,QUEEN AND CHURCH,Operations,19,29,E,Weekday,morning,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,505,11:48:00,Thursday,BROADVIEW AND MOUNTSTE,Operations,12,22,S,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,12:43:00,Thursday,QUEEN AND SUMACH,Mechanical,22,32,E,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,512,12:51:00,Thursday,LANSDOWNE LOOP,Operations,8,16,W,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,509,15:33:00,Thursday,FLEET AND YORK,General Delay,0,0,W,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,,15:40:00,Thursday,RONCESVALLES CARHOUSE,Collision - TTC Involved,0,0,NA,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,15:41:00,Thursday,KING AND YONGE,Security,10,20,E,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,510,16:53:00,Thursday,SPADINA STATION,Cleaning - Unsanitary,3,6,NA,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,503,17:12:00,Thursday,QUEEN AND CRAVEN,Collision - TTC Involved,38,48,E,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,510,17:38:00,Thursday,SPADINA STATION,Mechanical,3,6,NA,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,505,18:51:00,Thursday,DUNDAS WEST STATION,Mechanical,10,20,E,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,18:52:00,Thursday,QUEEN AND OSSINGTON,Emergency Services,29,39,E,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,507,18:57:00,Thursday,QUEENSWAY AND COLBORNE,Mechanical,10,20,E,Weekday,evening,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,19:36:00,Thursday,YORK AND KING,General Delay,0,0,E,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,506,20:15:00,Thursday,GERRARD AND GREENWOOD,Diversion,60,70,E,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,21:10:00,Thursday,SUNNYSIDE LOOP,Emergency Services,10,20,W,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,510,21:59:00,Thursday,SPADINA AND QUEENS QUA,Emergency Services,0,0,N,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,,22:32:00,Thursday,RUSSELL CARHOUSE,Operations,0,0,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,503,23:22:00,Thursday,KINGSTON ROAD ROUTE,General Delay,0,0,NA,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,23:30:00,Thursday,SUNNYSIDE LOOP,Emergency Services,10,20,W,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,501,23:33:00,Thursday,CHURCH AND RICHMOND,Mechanical,10,20,S,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,504,00:01:00,Thursday,CHERRY AND FRONT,Operations,10,20,W,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-25,505,01:36:00,Thursday,DUNDAS STRET WEST AND,Diversion,23,33,E,Weekday,none,Summer,0,2024,07,25,25.5,16.6,0,0
2024-07-26,504,04:19:00,Friday,KING AND BLUE JAYS WAY,Security,23,0,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,04:59:00,Friday,VAUGHAN AND ST CLAIR,Operations,8,18,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,05:10:00,Friday,RONCESVALLES CARHOUSE,Mechanical,8,16,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,05:31:00,Friday,BROADVIEW STATION,Held By,16,22,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,05:40:00,Friday,QUEEN AND GLADSTONE,Diversion,16,24,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,05:48:00,Friday,BATHURST AND KING,Held By,16,24,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,05:58:00,Friday,QUEEN AND GLADSTONE,Diversion,27,37,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,506,06:05:00,Friday,COXWELL AND LOWER GERR,Mechanical,10,20,S,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,06:45:00,Friday,QUEEN AND RIVER,Utilized Off Route,5,10,E,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,509,07:05:00,Friday,BATHURST AND KING,Collision - TTC Involved,10,20,S,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,07:41:00,Friday,QUEEN AND GIVINS,Emergency Services,13,21,W,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,07:43:00,Friday,QUEEN AND SHAW,Held By,10,20,W,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,08:30:00,Friday,QUEEN AND GREENWOOD,Operations,10,20,E,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,08:49:00,Friday,GERRARD AND BLACKBURN,Utilized Off Route,10,20,E,Weekday,morning,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,510,10:18:00,Friday,SPADINA AND COLLEGE,Operations,4,8,N,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,11:14:00,Friday,QUEEN AND RONCESVALLES,Security,7,15,E,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,509,11:35:00,Friday,QUEENS QUAY AND HARBOU,Operations,15,25,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,11:46:00,Friday,ST CLAIR AND AVENUE,Mechanical,8,16,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,12:00:00,Friday,ST CLAIR AND LANSDOWNE,General Delay,9,17,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,13:24:00,Friday,QUEEN AND BROOKFIELD,Emergency Services,13,23,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,13:34:00,Friday,SHAW AND QUEEN,Emergency Services,19,29,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,505,13:38:00,Friday,DUNDAS AND JARVIS,Emergency Services,21,31,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,510,13:50:00,Friday,SPADINA AND BREMNER,Operations,6,12,N,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,13:58:00,Friday,QUEEN AND SPADINA,Utilized Off Route,10,20,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,14:22:00,Friday,ST CLAIR AND LANSDOWNE,Operations,12,20,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,510,14:25:00,Friday,SPADINA AND BLUE JAYS,General Delay,0,0,S,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,14:57:00,Friday,WOLSELEY LOOP,Mechanical,3,6,E,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,509,15:15:00,Friday,EXHIBITION LOOP,General Delay,0,0,E,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,503,16:03:00,Friday,YONGE AND KING,Mechanical,10,20,E,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,16:10:00,Friday,QUEEN AND BROADVIEW,Mechanical,5,10,W,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,16:13:00,Friday,WELLINGTON AND SCOTT,Collision - TTC Involved,10,20,W,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,504,17:21:00,Friday,HUMBER LOOP AND QUEENS,Operations,10,20,W,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,511,17:40:00,Friday,BATHURST AND QUEEN,Security,18,28,N,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,18:50:00,Friday,WOLSELEY LOOP,General Delay,5,10,E,Weekday,evening,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,511,19:22:00,Friday,EXHIBITION LOOP,General Delay,20,30,N,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,20:14:00,Friday,ST CLAIR AND LANSDOWNE,General Delay,9,17,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,506,20:29:00,Friday,COLLEGE AND BAY,Diversion,66,76,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,20:41:00,Friday,BATHURST AND QUEEN,Mechanical,8,16,N,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,21:10:00,Friday,WOLSELEY LOOP,Utilized Off Route,10,20,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,512,21:37:00,Friday,ST CLAIR AND LANSDOWNE,General Delay,9,17,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,510,22:19:00,Friday,SPADINA STATION,Mechanical,6,12,W,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,511,22:57:00,Friday,BATHURST STATION,Cleaning - Unsanitary,10,20,S,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,506,23:27:00,Friday,KINGSTON ROAD LOOP,Operations,10,20,S,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,507,00:03:00,Friday,LONG BRANCH,General Delay,0,0,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,503,00:05:00,Friday,KINGSTON ROAD ROUTE,General Delay,0,0,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,501,00:34:00,Friday,QUEEN ROUTE,General Delay,0,0,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,505,00:45:00,Friday,BROADVIEW AND GERRARD,Security,17,27,S,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-26,506,01:13:00,Friday,MAIN STREET STATION,Diversion,60,70,NA,Weekday,none,Summer,0,2024,07,26,26.1,16.4,0,0
2024-07-27,503,02:52:00,Saturday,KINGSTON ROAD LOOP,Emergency Services,10,20,S,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,,04:06:00,Saturday,RONCESVALLES CARHOUSE,Emergency Services,0,0,NA,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,04:22:00,Saturday,DUNDAS AND PARLIMENT,Emergency Services,12,24,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,04:43:00,Saturday,KING AND PETER,Held By,32,42,NA,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,504,04:45:00,Saturday,SPADINA AND KING,Diversion,45,65,N,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,509,07:54:00,Saturday,FLEET AND STRACHAN,Operations,10,20,E,Weekend,morning,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,510,08:14:00,Saturday,SPADINA STATION,Mechanical,8,16,NA,Weekend,morning,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,505,08:47:00,Saturday,EASTERN AND LESLIE,Operations,10,20,W,Weekend,morning,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,09:30:00,Saturday,ST CLAIR STATION,Operations,8,16,NA,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,509,09:57:00,Saturday,EXHIBITION LOOP,General Delay,10,20,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,503,10:12:00,Saturday,QUEEN AND WOODFIELD,Operations,10,20,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,511,10:31:00,Saturday,BATHURST AND QUEEN,Operations,10,20,S,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,506,11:18:00,Saturday,CARLTON ROUTE,General Delay,0,0,B,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,13:31:00,Saturday,ST. CLAIR AND BATHURST,Operations,10,18,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,505,13:43:00,Saturday,BROADVIEW AND GERRARD,Cleaning - Unsanitary,7,14,S,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,506,14:47:00,Saturday,QUEEN AND LOGAN,Collision - TTC Involved,10,20,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,506,14:47:00,Saturday,BROADVIEW AND GERRARD,Held By,48,10,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,15:23:00,Saturday,QUEEN AND LOGAN,Diversion,10,20,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,503,15:24:00,Saturday,QUEEN AND LOGAN,Diversion,10,20,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,16:11:00,Saturday,ST. CLAIR AND SPADINA,Operations,16,24,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,16:30:00,Saturday,QUEEN AND ALTON,Cleaning - Unsanitary,10,20,W,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,504,16:56:00,Saturday,QUEEN AND BROCK,Security,10,20,W,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,510,17:31:00,Saturday,SPADINA AND COLLEGE,Security,0,0,S,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,17:44:00,Saturday,QUEEN AND BATHURST,Collision - TTC Involved,5,10,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,506,18:08:00,Saturday,COXWELL AND LOWER GERR,Mechanical,10,20,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,510,18:09:00,Saturday,SPADINA AND FORT YORK,General Delay,0,0,W,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,18:30:00,Saturday,QUEEN AND SUDBURY,Operations,10,20,E,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,506,18:39:00,Saturday,HOWARD PARK AND RONCES,Operations,10,20,W,Weekend,evening,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,505,19:32:00,Saturday,DUNDAS WEST STATION,Security,13,0,E,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,504,19:38:00,Saturday,QUEEN AND TRILLER,Operations,10,20,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,504,19:38:00,Saturday,QUEEN AND TRILLER,Operations,10,20,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,504,19:43:00,Saturday,RONCESVALLES AND QUEEN,Security,0,0,NA,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,20:15:00,Saturday,ST. CLAIR AND WYCHWOOD,Operations,9,18,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,505,20:18:00,Saturday,BROADVIEW STATION,Mechanical,8,16,N,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,21:04:00,Saturday,QUEEN AND JOHN,Utilized Off Route,8,16,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,505,21:43:00,Saturday,DUNDAS AND BEATRICE,Diversion,8,16,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,22:45:00,Saturday,ST CLAIR AND NORTHCLIF,General Delay,10,20,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,512,23:28:00,Saturday,ST CLAIR AND WALMER (W,Diversion,208,218,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,23:44:00,Saturday,QUEEN AND PETER,Utilized Off Route,10,20,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-27,501,01:07:00,Saturday,LAKESHORE AND KIPLING,Diversion,0,0,W,Weekend,none,Summer,0,2024,07,27,27.2,17.3,0,0
2024-07-28,506,05:20:00,Sunday,LESLIE CARHOUSE,Operations,314,17,NA,Weekend,none,Summer,0,2024,07,28,27.95,18.6,0,0
2024-07-28,503,07:08:00,Sunday,QUEEN AND KINGSTON,Operations,0,10,W,Weekend,morning,Summer,0,2024,07,28,28.325,19.25,0,0
2024-07-28,501,07:15:00,Sunday,QUEEN AND WOODFIELD,General Delay,10,20,NA,Weekend,morning,Summer,0,2024,07,28,28.5125,19.575,0,0
2024-07-28,509,07:48:00,Sunday,QUEENS QUAY AND LOWER,General Delay,0,0,NA,Weekend,morning,Summer,0,2024,07,28,28.60625,19.737499999999997,0,0
2024-07-28,503,08:15:00,Sunday,KING AND SUMACH,Held By,19,29,W,Weekend,morning,Summer,0,2024,07,28,28.653125,19.818749999999998,0,0
2024-07-28,501,09:20:00,Sunday,QUEEN AND AUGUSTA,Operations,10,20,W,Weekend,none,Summer,0,2024,07,28,28.6765625,19.859375,0,0
2024-07-28,501,09:20:00,Sunday,KING AND DUFFERIN,Operations,10,20,E,Weekend,none,Summer,0,2024,07,28,28.68828125,19.8796875,0,0
2024-07-28,504,09:49:00,Sunday,DUNDAS AND RONCESVALLE,Operations,35,45,E,Weekend,none,Summer,0,2024,07,28,28.694140625,19.889843749999997,0,0
2024-07-28,505,10:11:00,Sunday,DUNDAS AND RONCESVALLE,Diversion,22,30,S,Weekend,none,Summer,0,2024,07,28,28.6970703125,19.894921874999998,0,0
2024-07-28,505,12:18:00,Sunday,LESLIE BARNS,Operations,5,10,N,Weekend,none,Summer,0,2024,07,28,28.69853515625,19.8974609375,0,0
2024-07-28,506,14:07:00,Sunday,COLLEGE AND BROCK,Mechanical,10,20,E,Weekend,none,Summer,0,2024,07,28,28.699267578125,19.89873046875,0,0
2024-07-28,506,14:15:00,Sunday,COLLEGE AND CLINTON,Held By,4,14,W,Weekend,none,Summer,0,2024,07,28,28.6996337890625,19.899365234374997,0,0
2024-07-28,506,14:19:00,Sunday,COLLEGE AND QUEEN'S PA,Security,10,20,W,Weekend,none,Summer,0,2024,07,28,28.69981689453125,19.899682617187498,0,0
2024-07-28,504,15:25:00,Sunday,BATHURST AND KING,Mechanical,10,20,E,Weekend,evening,Summer,0,2024,07,28,28.699908447265624,19.89984130859375,0,0
2024-07-28,501,15:51:00,Sunday,WOLSELEY LOOP,Mechanical,5,10,S,Weekend,evening,Summer,0,2024,07,28,28.699954223632812,19.899920654296874,0,0
2024-07-28,505,16:09:00,Sunday,DUNDAS AND BROADVIEW,Operations,8,16,W,Weekend,evening,Summer,0,2024,07,28,28.699977111816406,19.899960327148435,0,0
2024-07-28,506,17:04:00,Sunday,COLLEGE AND HURON,Emergency Services,26,36,W,Weekend,evening,Summer,0,2024,07,28,28.699988555908202,19.899980163574217,0,0
2024-07-28,505,18:43:00,Sunday,DUNDAS WEST STATION,Mechanical,10,20,E,Weekend,evening,Summer,0,2024,07,28,28.6999942779541,19.89999008178711,0,0
2024-07-28,510,19:19:00,Sunday,SPADINA STATION,Operations,5,10,S,Weekend,none,Summer,0,2024,07,28,28.69999713897705,19.899995040893554,0,0
2024-07-28,512,19:39:00,Sunday,VAUGHAN AND ST CLAIR,General Delay,25,33,W,Weekend,none,Summer,0,2024,07,28,28.699998569488525,19.899997520446775,0,0
2024-07-28,507,20:21:00,Sunday,LAKE SHORE AND ROYAL Y,Operations,10,20,W,Weekend,none,Summer,0,2024,07,28,28.699999284744262,19.899998760223387,0,0
2024-07-28,501,21:50:00,Sunday,NEVILLE LOOP,General Delay,0,0,NA,Weekend,none,Summer,0,2024,07,28,28.69999964237213,19.899999380111694,0,0
2024-07-28,503,21:54:00,Sunday,NEVILLE LOOP,General Delay,0,0,NA,Weekend,none,Summer,0,2024,07,28,28.699999821186065,19.899999690055846,0,0
